{'meteor': 0.24527744982290434, 'bertscore_precision': 0.8457076549530029, 'bertscore_recall': 0.8510936498641968, 'bertscore_f1': 0.8483920693397522, 'rouge1_precision': 0.2608695652173913, 'rouge1_recall': 0.17142857142857143, 'rouge1_f1': 0.20689655172413796, 'rouge2_precision': 0.045454545454545456, 'rouge2_recall': 0.029411764705882353, 'rouge2_f1': 0.03571428571428571, 'rougeL_precision': 0.17391304347826086, 'rougeL_recall': 0.11428571428571428, 'rougeL_f1': 0.13793103448275862, 'cosine_similarity': 0.9265413}
{'meteor': 0.11346444780635401, 'bertscore_precision': 0.8610703945159912, 'bertscore_recall': 0.8201532363891602, 'bertscore_f1': 0.8401138782501221, 'rouge1_precision': 0.1875, 'rouge1_recall': 0.42857142857142855, 'rouge1_f1': 0.26086956521739124, 'rouge2_precision': 0.031746031746031744, 'rouge2_recall': 0.07407407407407407, 'rouge2_f1': 0.04444444444444444, 'rougeL_precision': 0.140625, 'rougeL_recall': 0.32142857142857145, 'rougeL_f1': 0.1956521739130435, 'cosine_similarity': 0.9264094}
{'meteor': 0.0633445945945946, 'bertscore_precision': 0.8374341726303101, 'bertscore_recall': 0.8046465516090393, 'bertscore_f1': 0.8207129836082458, 'rouge1_precision': 0.1206896551724138, 'rouge1_recall': 0.4375, 'rouge1_f1': 0.1891891891891892, 'rouge2_precision': 0.017391304347826087, 'rouge2_recall': 0.06451612903225806, 'rouge2_f1': 0.027397260273972605, 'rougeL_precision': 0.07758620689655173, 'rougeL_recall': 0.28125, 'rougeL_f1': 0.12162162162162163, 'cosine_similarity': 0.9164821}
{'meteor': 0.08442776735459662, 'bertscore_precision': 0.8332124352455139, 'bertscore_recall': 0.8406251072883606, 'bertscore_f1': 0.836902379989624, 'rouge1_precision': 0.10204081632653061, 'rouge1_recall': 0.08064516129032258, 'rouge1_f1': 0.0900900900900901, 'rouge2_precision': 0.0, 'rouge2_recall': 0.0, 'rouge2_f1': 0.0, 'rougeL_precision': 0.061224489795918366, 'rougeL_recall': 0.04838709677419355, 'rougeL_f1': 0.05405405405405405, 'cosine_similarity': 0.92586565}
{'meteor': 0.12244897959183675, 'bertscore_precision': 0.8563874959945679, 'bertscore_recall': 0.8867865204811096, 'bertscore_f1': 0.8713219165802002, 'rouge1_precision': 0.19047619047619047, 'rouge1_recall': 0.1111111111111111, 'rouge1_f1': 0.14035087719298245, 'rouge2_precision': 0.0, 'rouge2_recall': 0.0, 'rouge2_f1': 0.0, 'rougeL_precision': 0.14285714285714285, 'rougeL_recall': 0.08333333333333333, 'rougeL_f1': 0.10526315789473685, 'cosine_similarity': 0.92719376}
{'meteor': 0.15402843601895735, 'bertscore_precision': 0.8596322536468506, 'bertscore_recall': 0.8340204358100891, 'bertscore_f1': 0.8466327786445618, 'rouge1_precision': 0.25, 'rouge1_recall': 0.24390243902439024, 'rouge1_f1': 0.24691358024691357, 'rouge2_precision': 0.0, 'rouge2_recall': 0.0, 'rouge2_f1': 0.0, 'rougeL_precision': 0.15, 'rougeL_recall': 0.14634146341463414, 'rougeL_f1': 0.14814814814814814, 'cosine_similarity': 0.8973603}
{'meteor': 0.019690448196356045, 'bertscore_precision': 0.8479796648025513, 'bertscore_recall': 0.7793182134628296, 'bertscore_f1': 0.8122004270553589, 'rouge1_precision': 0.03397508493771234, 'rouge1_recall': 0.967741935483871, 'rouge1_f1': 0.06564551422319476, 'rouge2_precision': 0.009070294784580499, 'rouge2_recall': 0.26666666666666666, 'rouge2_f1': 0.017543859649122806, 'rougeL_precision': 0.022650056625141562, 'rougeL_recall': 0.6451612903225806, 'rougeL_f1': 0.0437636761487965, 'cosine_similarity': 0.8987934}
{'meteor': 0.2397790385586352, 'bertscore_precision': 0.854887068271637, 'bertscore_recall': 0.8420087099075317, 'bertscore_f1': 0.8483989834785461, 'rouge1_precision': 0.3333333333333333, 'rouge1_recall': 0.32786885245901637, 'rouge1_f1': 0.33057851239669417, 'rouge2_precision': 0.05084745762711865, 'rouge2_recall': 0.05, 'rouge2_f1': 0.05042016806722689, 'rougeL_precision': 0.23333333333333334, 'rougeL_recall': 0.22950819672131148, 'rougeL_f1': 0.23140495867768598, 'cosine_similarity': 0.9653493}
{'meteor': 0.1004077174493063, 'bertscore_precision': 0.8595308065414429, 'bertscore_recall': 0.7848592400550842, 'bertscore_f1': 0.8204995393753052, 'rouge1_precision': 0.14583333333333334, 'rouge1_recall': 0.5384615384615384, 'rouge1_f1': 0.22950819672131148, 'rouge2_precision': 0.010526315789473684, 'rouge2_recall': 0.04, 'rouge2_f1': 0.016666666666666666, 'rougeL_precision': 0.10416666666666667, 'rougeL_recall': 0.38461538461538464, 'rougeL_f1': 0.16393442622950818, 'cosine_similarity': 0.9353309}
{'meteor': 0.8837098179682348, 'bertscore_precision': 0.9808192253112793, 'bertscore_recall': 0.9798684120178223, 'bertscore_f1': 0.9803435802459717, 'rouge1_precision': 0.8695652173913043, 'rouge1_recall': 0.851063829787234, 'rouge1_f1': 0.8602150537634409, 'rouge2_precision': 0.8222222222222222, 'rouge2_recall': 0.8043478260869565, 'rouge2_f1': 0.8131868131868132, 'rougeL_precision': 0.8695652173913043, 'rougeL_recall': 0.851063829787234, 'rougeL_f1': 0.8602150537634409, 'cosine_similarity': 0.9956747}
{'meteor': 0.03868471953578337, 'bertscore_precision': 0.8721118569374084, 'bertscore_recall': 0.8156108260154724, 'bertscore_f1': 0.8429155945777893, 'rouge1_precision': 0.056074766355140186, 'rouge1_recall': 0.375, 'rouge1_f1': 0.09756097560975609, 'rouge2_precision': 0.018867924528301886, 'rouge2_recall': 0.13333333333333333, 'rouge2_f1': 0.03305785123966942, 'rougeL_precision': 0.037383177570093455, 'rougeL_recall': 0.25, 'rougeL_f1': 0.06504065040650406, 'cosine_similarity': 0.8807128}
{'meteor': 0.257985257985258, 'bertscore_precision': 0.8368154764175415, 'bertscore_recall': 0.8840426206588745, 'bertscore_f1': 0.85978102684021, 'rouge1_precision': 0.5483870967741935, 'rouge1_recall': 0.15315315315315314, 'rouge1_f1': 0.23943661971830985, 'rouge2_precision': 0.1, 'rouge2_recall': 0.02727272727272727, 'rouge2_f1': 0.04285714285714286, 'rougeL_precision': 0.3548387096774194, 'rougeL_recall': 0.0990990990990991, 'rougeL_f1': 0.15492957746478872, 'cosine_similarity': 0.9246074}
{'meteor': 0.09547623653833753, 'bertscore_precision': 0.8342069387435913, 'bertscore_recall': 0.8126100301742554, 'bertscore_f1': 0.823266863822937, 'rouge1_precision': 0.12643678160919541, 'rouge1_recall': 0.43137254901960786, 'rouge1_f1': 0.1955555555555556, 'rouge2_precision': 0.017341040462427744, 'rouge2_recall': 0.06, 'rouge2_f1': 0.026905829596412557, 'rougeL_precision': 0.06321839080459771, 'rougeL_recall': 0.21568627450980393, 'rougeL_f1': 0.0977777777777778, 'cosine_similarity': 0.9336639}
{'meteor': 0.7775100401606426, 'bertscore_precision': 0.9769787788391113, 'bertscore_recall': 0.9568377137184143, 'bertscore_f1': 0.9668034315109253, 'rouge1_precision': 0.78, 'rouge1_recall': 0.8297872340425532, 'rouge1_f1': 0.8041237113402062, 'rouge2_precision': 0.6530612244897959, 'rouge2_recall': 0.6956521739130435, 'rouge2_f1': 0.6736842105263158, 'rougeL_precision': 0.78, 'rougeL_recall': 0.8297872340425532, 'rougeL_f1': 0.8041237113402062, 'cosine_similarity': 0.9934788}
{'meteor': 0.08982035928143711, 'bertscore_precision': 0.8709810972213745, 'bertscore_recall': 0.8914812803268433, 'bertscore_f1': 0.8811119198799133, 'rouge1_precision': 0.07692307692307693, 'rouge1_recall': 0.047619047619047616, 'rouge1_f1': 0.058823529411764705, 'rouge2_precision': 0.0, 'rouge2_recall': 0.0, 'rouge2_f1': 0.0, 'rougeL_precision': 0.07692307692307693, 'rougeL_recall': 0.047619047619047616, 'rougeL_f1': 0.058823529411764705, 'cosine_similarity': 0.9122285}
{'meteor': 0.03424657534246575, 'bertscore_precision': 0.9349509477615356, 'bertscore_recall': 0.8181892037391663, 'bertscore_f1': 0.8726817965507507, 'rouge1_precision': 0.0, 'rouge1_recall': 0.0, 'rouge1_f1': 0.0, 'rouge2_precision': 0.0, 'rouge2_recall': 0.0, 'rouge2_f1': 0.0, 'rougeL_precision': 0.0, 'rougeL_recall': 0.0, 'rougeL_f1': 0.0, 'cosine_similarity': 0.74458504}
{'meteor': 0.07203263894517846, 'bertscore_precision': 0.9133947491645813, 'bertscore_recall': 0.8348881602287292, 'bertscore_f1': 0.8723788261413574, 'rouge1_precision': 0.09565217391304348, 'rouge1_recall': 0.7857142857142857, 'rouge1_f1': 0.17054263565891473, 'rouge2_precision': 0.043859649122807015, 'rouge2_recall': 0.38461538461538464, 'rouge2_f1': 0.07874015748031496, 'rougeL_precision': 0.06086956521739131, 'rougeL_recall': 0.5, 'rougeL_f1': 0.10852713178294575, 'cosine_similarity': 0.92933}
{'meteor': 0.18671942164424085, 'bertscore_precision': 0.8641161322593689, 'bertscore_recall': 0.8391838669776917, 'bertscore_f1': 0.8514675498008728, 'rouge1_precision': 0.24358974358974358, 'rouge1_recall': 0.4523809523809524, 'rouge1_f1': 0.31666666666666665, 'rouge2_precision': 0.025974025974025976, 'rouge2_recall': 0.04878048780487805, 'rouge2_f1': 0.03389830508474577, 'rougeL_precision': 0.14102564102564102, 'rougeL_recall': 0.2619047619047619, 'rougeL_f1': 0.18333333333333332, 'cosine_similarity': 0.9352349}
{'meteor': 0.24112654320987656, 'bertscore_precision': 0.871627688407898, 'bertscore_recall': 0.8406058549880981, 'bertscore_f1': 0.8558357357978821, 'rouge1_precision': 0.3275862068965517, 'rouge1_recall': 0.4523809523809524, 'rouge1_f1': 0.37999999999999995, 'rouge2_precision': 0.12280701754385964, 'rouge2_recall': 0.17073170731707318, 'rouge2_f1': 0.14285714285714288, 'rougeL_precision': 0.20689655172413793, 'rougeL_recall': 0.2857142857142857, 'rougeL_f1': 0.24000000000000002, 'cosine_similarity': 0.9608329}
{'meteor': 0.10563380281690142, 'bertscore_precision': 0.8785291910171509, 'bertscore_recall': 0.8543652296066284, 'bertscore_f1': 0.8662787079811096, 'rouge1_precision': 0.10714285714285714, 'rouge1_recall': 0.25, 'rouge1_f1': 0.15, 'rouge2_precision': 0.0, 'rouge2_recall': 0.0, 'rouge2_f1': 0.0, 'rougeL_precision': 0.07142857142857142, 'rougeL_recall': 0.16666666666666666, 'rougeL_f1': 0.1, 'cosine_similarity': 0.933166}
{'meteor': 0.10356653751302583, 'bertscore_precision': 0.8865641355514526, 'bertscore_recall': 0.8084096908569336, 'bertscore_f1': 0.8456851243972778, 'rouge1_precision': 0.17676767676767677, 'rouge1_recall': 0.7142857142857143, 'rouge1_f1': 0.2834008097165992, 'rouge2_precision': 0.04568527918781726, 'rouge2_recall': 0.1875, 'rouge2_f1': 0.07346938775510203, 'rougeL_precision': 0.10101010101010101, 'rougeL_recall': 0.40816326530612246, 'rougeL_f1': 0.16194331983805668, 'cosine_similarity': 0.94626755}
{'meteor': 0.044444444444444446, 'bertscore_precision': 0.8393952250480652, 'bertscore_recall': 0.8519172668457031, 'bertscore_f1': 0.8456098437309265, 'rouge1_precision': 0.06666666666666667, 'rouge1_recall': 0.02, 'rouge1_f1': 0.030769230769230767, 'rouge2_precision': 0.0, 'rouge2_recall': 0.0, 'rouge2_f1': 0.0, 'rougeL_precision': 0.06666666666666667, 'rougeL_recall': 0.02, 'rougeL_f1': 0.030769230769230767, 'cosine_similarity': 0.8836601}
{'meteor': 0.1278454261377304, 'bertscore_precision': 0.8736399412155151, 'bertscore_recall': 0.8511323928833008, 'bertscore_f1': 0.8622393012046814, 'rouge1_precision': 0.18584070796460178, 'rouge1_recall': 0.3620689655172414, 'rouge1_f1': 0.2456140350877193, 'rouge2_precision': 0.026785714285714284, 'rouge2_recall': 0.05263157894736842, 'rouge2_f1': 0.03550295857988166, 'rougeL_precision': 0.09734513274336283, 'rougeL_recall': 0.1896551724137931, 'rougeL_f1': 0.12865497076023394, 'cosine_similarity': 0.9412879}
{'meteor': 0.16728858936575305, 'bertscore_precision': 0.8435214757919312, 'bertscore_recall': 0.8032410144805908, 'bertscore_f1': 0.8228886127471924, 'rouge1_precision': 0.23961661341853036, 'rouge1_recall': 0.4437869822485207, 'rouge1_f1': 0.3112033195020747, 'rouge2_precision': 0.03205128205128205, 'rouge2_recall': 0.05952380952380952, 'rouge2_f1': 0.041666666666666664, 'rougeL_precision': 0.12140575079872204, 'rougeL_recall': 0.22485207100591717, 'rougeL_f1': 0.15767634854771784, 'cosine_similarity': 0.95270586}
{'meteor': 0.2169498232597887, 'bertscore_precision': 0.8630607724189758, 'bertscore_recall': 0.8552455902099609, 'bertscore_f1': 0.8591353893280029, 'rouge1_precision': 0.36538461538461536, 'rouge1_recall': 0.41911764705882354, 'rouge1_f1': 0.39041095890410954, 'rouge2_precision': 0.07096774193548387, 'rouge2_recall': 0.08148148148148149, 'rouge2_f1': 0.07586206896551724, 'rougeL_precision': 0.15384615384615385, 'rougeL_recall': 0.17647058823529413, 'rougeL_f1': 0.1643835616438356, 'cosine_similarity': 0.96181643}
{'meteor': 0.07009345794392523, 'bertscore_precision': 0.8515374660491943, 'bertscore_recall': 0.809546709060669, 'bertscore_f1': 0.8300113677978516, 'rouge1_precision': 0.08888888888888889, 'rouge1_recall': 0.19047619047619047, 'rouge1_f1': 0.12121212121212122, 'rouge2_precision': 0.0, 'rouge2_recall': 0.0, 'rouge2_f1': 0.0, 'rougeL_precision': 0.06666666666666667, 'rougeL_recall': 0.14285714285714285, 'rougeL_f1': 0.09090909090909091, 'cosine_similarity': 0.91306746}
{'meteor': 0.07805724197745012, 'bertscore_precision': 0.8288719058036804, 'bertscore_recall': 0.805827260017395, 'bertscore_f1': 0.8171871900558472, 'rouge1_precision': 0.10699588477366255, 'rouge1_recall': 0.5098039215686274, 'rouge1_f1': 0.17687074829931973, 'rouge2_precision': 0.008264462809917356, 'rouge2_recall': 0.04, 'rouge2_f1': 0.013698630136986302, 'rougeL_precision': 0.06584362139917696, 'rougeL_recall': 0.3137254901960784, 'rougeL_f1': 0.10884353741496598, 'cosine_similarity': 0.92833865}
{'meteor': 0.21739130434782608, 'bertscore_precision': 0.8488343954086304, 'bertscore_recall': 0.9172549247741699, 'bertscore_f1': 0.8817192912101746, 'rouge1_precision': 0.6, 'rouge1_recall': 0.08333333333333333, 'rouge1_f1': 0.14634146341463414, 'rouge2_precision': 0.0, 'rouge2_recall': 0.0, 'rouge2_f1': 0.0, 'rougeL_precision': 0.4, 'rougeL_recall': 0.05555555555555555, 'rougeL_f1': 0.09756097560975609, 'cosine_similarity': 0.83573604}
{'meteor': 0.14750681417348083, 'bertscore_precision': 0.8977770805358887, 'bertscore_recall': 0.8313475251197815, 'bertscore_f1': 0.8632863163948059, 'rouge1_precision': 0.15942028985507245, 'rouge1_recall': 0.6470588235294118, 'rouge1_f1': 0.2558139534883721, 'rouge2_precision': 0.058823529411764705, 'rouge2_recall': 0.25, 'rouge2_f1': 0.09523809523809523, 'rougeL_precision': 0.13043478260869565, 'rougeL_recall': 0.5294117647058824, 'rougeL_f1': 0.20930232558139533, 'cosine_similarity': 0.9176271}
{'meteor': 0.09165902841429882, 'bertscore_precision': 0.8326292634010315, 'bertscore_recall': 0.8098218441009521, 'bertscore_f1': 0.821067214012146, 'rouge1_precision': 0.14479638009049775, 'rouge1_recall': 0.4444444444444444, 'rouge1_f1': 0.21843003412969286, 'rouge2_precision': 0.013636363636363636, 'rouge2_recall': 0.04225352112676056, 'rouge2_f1': 0.020618556701030927, 'rougeL_precision': 0.06787330316742081, 'rougeL_recall': 0.20833333333333334, 'rougeL_f1': 0.10238907849829351, 'cosine_similarity': 0.9331975}
{'meteor': 0.3045981158993888, 'bertscore_precision': 0.8764322996139526, 'bertscore_recall': 0.8701648712158203, 'bertscore_f1': 0.8732873201370239, 'rouge1_precision': 0.3488372093023256, 'rouge1_recall': 0.20833333333333334, 'rouge1_f1': 0.2608695652173913, 'rouge2_precision': 0.11904761904761904, 'rouge2_recall': 0.07042253521126761, 'rouge2_f1': 0.08849557522123895, 'rougeL_precision': 0.27906976744186046, 'rougeL_recall': 0.16666666666666666, 'rougeL_f1': 0.20869565217391303, 'cosine_similarity': 0.9059843}
{'meteor': 0.06912442396313365, 'bertscore_precision': 0.7694984078407288, 'bertscore_recall': 0.8227208256721497, 'bertscore_f1': 0.795220136642456, 'rouge1_precision': 0.42857142857142855, 'rouge1_recall': 0.022222222222222223, 'rouge1_f1': 0.04225352112676056, 'rouge2_precision': 0.0, 'rouge2_recall': 0.0, 'rouge2_f1': 0.0, 'rougeL_precision': 0.42857142857142855, 'rougeL_recall': 0.022222222222222223, 'rougeL_f1': 0.04225352112676056, 'cosine_similarity': 0.8480682}
{'meteor': 0.18076398362892224, 'bertscore_precision': 0.8646746277809143, 'bertscore_recall': 0.8301860094070435, 'bertscore_f1': 0.8470793962478638, 'rouge1_precision': 0.2953020134228188, 'rouge1_recall': 0.4489795918367347, 'rouge1_f1': 0.3562753036437247, 'rouge2_precision': 0.060810810810810814, 'rouge2_recall': 0.09278350515463918, 'rouge2_f1': 0.07346938775510205, 'rougeL_precision': 0.14093959731543623, 'rougeL_recall': 0.21428571428571427, 'rougeL_f1': 0.1700404858299595, 'cosine_similarity': 0.95812654}
{'meteor': 0.1374570446735395, 'bertscore_precision': 0.8496618270874023, 'bertscore_recall': 0.8479766845703125, 'bertscore_f1': 0.8488184213638306, 'rouge1_precision': 0.2, 'rouge1_recall': 0.22916666666666666, 'rouge1_f1': 0.21359223300970875, 'rouge2_precision': 0.018518518518518517, 'rouge2_recall': 0.02127659574468085, 'rouge2_f1': 0.0198019801980198, 'rougeL_precision': 0.10909090909090909, 'rougeL_recall': 0.125, 'rougeL_f1': 0.11650485436893204, 'cosine_similarity': 0.8820127}
{'meteor': 0.15853747904960253, 'bertscore_precision': 0.837846040725708, 'bertscore_recall': 0.8374553918838501, 'bertscore_f1': 0.8376506567001343, 'rouge1_precision': 0.19318181818181818, 'rouge1_recall': 0.14049586776859505, 'rouge1_f1': 0.16267942583732056, 'rouge2_precision': 0.022988505747126436, 'rouge2_recall': 0.016666666666666666, 'rouge2_f1': 0.019323671497584544, 'rougeL_precision': 0.10227272727272728, 'rougeL_recall': 0.0743801652892562, 'rougeL_f1': 0.0861244019138756, 'cosine_similarity': 0.91012716}
{'meteor': 0.14785992217898833, 'bertscore_precision': 0.8437079191207886, 'bertscore_recall': 0.8233611583709717, 'bertscore_f1': 0.833410382270813, 'rouge1_precision': 0.25396825396825395, 'rouge1_recall': 0.48484848484848486, 'rouge1_f1': 0.3333333333333333, 'rouge2_precision': 0.024, 'rouge2_recall': 0.046153846153846156, 'rouge2_f1': 0.03157894736842106, 'rougeL_precision': 0.12698412698412698, 'rougeL_recall': 0.24242424242424243, 'rougeL_f1': 0.16666666666666666, 'cosine_similarity': 0.9420879}
{'meteor': 0.0918681676400833, 'bertscore_precision': 0.8690813779830933, 'bertscore_recall': 0.7988729476928711, 'bertscore_f1': 0.8324995636940002, 'rouge1_precision': 0.1485148514851485, 'rouge1_recall': 0.5660377358490566, 'rouge1_f1': 0.2352941176470588, 'rouge2_precision': 0.03482587064676617, 'rouge2_recall': 0.1346153846153846, 'rouge2_f1': 0.05533596837944664, 'rougeL_precision': 0.06930693069306931, 'rougeL_recall': 0.2641509433962264, 'rougeL_f1': 0.10980392156862745, 'cosine_similarity': 0.9050065}
{'meteor': 0.19266438509874323, 'bertscore_precision': 0.8467537760734558, 'bertscore_recall': 0.8437067270278931, 'bertscore_f1': 0.8452275395393372, 'rouge1_precision': 0.297029702970297, 'rouge1_recall': 0.2727272727272727, 'rouge1_f1': 0.2843601895734597, 'rouge2_precision': 0.05, 'rouge2_recall': 0.045871559633027525, 'rouge2_f1': 0.04784688995215311, 'rougeL_precision': 0.1485148514851485, 'rougeL_recall': 0.13636363636363635, 'rougeL_f1': 0.14218009478672985, 'cosine_similarity': 0.95942}
{'meteor': 0.201961220479739, 'bertscore_precision': 0.8069310188293457, 'bertscore_recall': 0.8125689625740051, 'bertscore_f1': 0.8097401857376099, 'rouge1_precision': 0.3684210526315789, 'rouge1_recall': 0.12962962962962962, 'rouge1_f1': 0.19178082191780824, 'rouge2_precision': 0.017857142857142856, 'rouge2_recall': 0.006211180124223602, 'rouge2_f1': 0.009216589861751152, 'rougeL_precision': 0.2807017543859649, 'rougeL_recall': 0.09876543209876543, 'rougeL_f1': 0.1461187214611872, 'cosine_similarity': 0.9015064}
{'meteor': 0.17268717419946153, 'bertscore_precision': 0.8758848905563354, 'bertscore_recall': 0.838276743888855, 'bertscore_f1': 0.85666823387146, 'rouge1_precision': 0.225, 'rouge1_recall': 0.6, 'rouge1_f1': 0.3272727272727273, 'rouge2_precision': 0.0379746835443038, 'rouge2_recall': 0.10344827586206896, 'rouge2_f1': 0.05555555555555556, 'rougeL_precision': 0.125, 'rougeL_recall': 0.3333333333333333, 'rougeL_f1': 0.18181818181818182, 'cosine_similarity': 0.9325125}
{'meteor': 0.09411764705882351, 'bertscore_precision': 0.8482366800308228, 'bertscore_recall': 0.813052773475647, 'bertscore_f1': 0.8302721977233887, 'rouge1_precision': 0.13636363636363635, 'rouge1_recall': 0.3157894736842105, 'rouge1_f1': 0.19047619047619047, 'rouge2_precision': 0.0, 'rouge2_recall': 0.0, 'rouge2_f1': 0.0, 'rougeL_precision': 0.11363636363636363, 'rougeL_recall': 0.2631578947368421, 'rougeL_f1': 0.15873015873015872, 'cosine_similarity': 0.9203292}
