{'meteor': 0.05976095617529879, 'bertscore_precision': 0.8740603923797607, 'bertscore_recall': 0.8354758024215698, 'bertscore_f1': 0.854332685470581, 'rouge1_precision': 0.043478260869565216, 'rouge1_recall': 0.14285714285714285, 'rouge1_f1': 0.06666666666666667, 'rouge2_precision': 0.0, 'rouge2_recall': 0.0, 'rouge2_f1': 0.0, 'rougeL_precision': 0.043478260869565216, 'rougeL_recall': 0.14285714285714285, 'rougeL_f1': 0.06666666666666667, 'cosine_similarity': 0.8436091}
{'meteor': 0.13268156424581004, 'bertscore_precision': 0.8057494163513184, 'bertscore_recall': 0.8106169104576111, 'bertscore_f1': 0.8081757426261902, 'rouge1_precision': 0.1875, 'rouge1_recall': 0.15584415584415584, 'rouge1_f1': 0.1702127659574468, 'rouge2_precision': 0.015873015873015872, 'rouge2_recall': 0.013157894736842105, 'rouge2_f1': 0.014388489208633094, 'rougeL_precision': 0.15625, 'rougeL_recall': 0.12987012987012986, 'rougeL_f1': 0.14184397163120568, 'cosine_similarity': 0.92912585}
{'meteor': 0.07939411919831223, 'bertscore_precision': 0.841485857963562, 'bertscore_recall': 0.8103729486465454, 'bertscore_f1': 0.8256363868713379, 'rouge1_precision': 0.11206896551724138, 'rouge1_recall': 0.41935483870967744, 'rouge1_f1': 0.17687074829931973, 'rouge2_precision': 0.008695652173913044, 'rouge2_recall': 0.03333333333333333, 'rouge2_f1': 0.013793103448275862, 'rougeL_precision': 0.0603448275862069, 'rougeL_recall': 0.22580645161290322, 'rougeL_f1': 0.09523809523809525, 'cosine_similarity': 0.93022025}
{'meteor': 0.12172284644194756, 'bertscore_precision': 0.8534708619117737, 'bertscore_recall': 0.8559054732322693, 'bertscore_f1': 0.854686439037323, 'rouge1_precision': 0.20408163265306123, 'rouge1_recall': 0.16666666666666666, 'rouge1_f1': 0.18348623853211007, 'rouge2_precision': 0.0, 'rouge2_recall': 0.0, 'rouge2_f1': 0.0, 'rougeL_precision': 0.10204081632653061, 'rougeL_recall': 0.08333333333333333, 'rougeL_f1': 0.09174311926605504, 'cosine_similarity': 0.94031256}
{'meteor': 0.24639266552065428, 'bertscore_precision': 0.8653538227081299, 'bertscore_recall': 0.8603177070617676, 'bertscore_f1': 0.8628284335136414, 'rouge1_precision': 0.2857142857142857, 'rouge1_recall': 0.2222222222222222, 'rouge1_f1': 0.25, 'rouge2_precision': 0.05, 'rouge2_recall': 0.038461538461538464, 'rouge2_f1': 0.043478260869565216, 'rougeL_precision': 0.19047619047619047, 'rougeL_recall': 0.14814814814814814, 'rougeL_f1': 0.16666666666666666, 'cosine_similarity': 0.9047028}
{'meteor': 0.10126582278481011, 'bertscore_precision': 0.8346784114837646, 'bertscore_recall': 0.8158211708068848, 'bertscore_f1': 0.8251420855522156, 'rouge1_precision': 0.125, 'rouge1_recall': 0.3125, 'rouge1_f1': 0.17857142857142858, 'rouge2_precision': 0.0, 'rouge2_recall': 0.0, 'rouge2_f1': 0.0, 'rougeL_precision': 0.075, 'rougeL_recall': 0.1875, 'rougeL_f1': 0.10714285714285712, 'cosine_similarity': 0.85442364}
{'meteor': 0.006218905472636815, 'bertscore_precision': 0.844638466835022, 'bertscore_recall': 0.7683393359184265, 'bertscore_f1': 0.8046842813491821, 'rouge1_precision': 0.01245753114382786, 'rouge1_recall': 0.7857142857142857, 'rouge1_f1': 0.02452619843924192, 'rouge2_precision': 0.0011337868480725624, 'rouge2_recall': 0.07692307692307693, 'rouge2_f1': 0.0022346368715083797, 'rougeL_precision': 0.009060022650056626, 'rougeL_recall': 0.5714285714285714, 'rougeL_f1': 0.017837235228539576, 'cosine_similarity': 0.83862543}
{'meteor': 0.04317789291882556, 'bertscore_precision': 0.851624608039856, 'bertscore_recall': 0.8132501840591431, 'bertscore_f1': 0.8319951295852661, 'rouge1_precision': 0.06666666666666667, 'rouge1_recall': 0.21052631578947367, 'rouge1_f1': 0.10126582278481013, 'rouge2_precision': 0.0, 'rouge2_recall': 0.0, 'rouge2_f1': 0.0, 'rougeL_precision': 0.05, 'rougeL_recall': 0.15789473684210525, 'rougeL_f1': 0.07594936708860761, 'cosine_similarity': 0.8349926}
{'meteor': 0.14447884416924664, 'bertscore_precision': 0.8792285919189453, 'bertscore_recall': 0.7957940101623535, 'bertscore_f1': 0.835433304309845, 'rouge1_precision': 0.2604166666666667, 'rouge1_recall': 0.44642857142857145, 'rouge1_f1': 0.32894736842105265, 'rouge2_precision': 0.06315789473684211, 'rouge2_recall': 0.10909090909090909, 'rouge2_f1': 0.07999999999999999, 'rougeL_precision': 0.14583333333333334, 'rougeL_recall': 0.25, 'rougeL_f1': 0.18421052631578946, 'cosine_similarity': 0.9270628}
{'meteor': 0.07559395248380128, 'bertscore_precision': 0.817800760269165, 'bertscore_recall': 0.8035818338394165, 'bertscore_f1': 0.8106289505958557, 'rouge1_precision': 0.08695652173913043, 'rouge1_recall': 0.11428571428571428, 'rouge1_f1': 0.09876543209876543, 'rouge2_precision': 0.0, 'rouge2_recall': 0.0, 'rouge2_f1': 0.0, 'rougeL_precision': 0.06521739130434782, 'rougeL_recall': 0.08571428571428572, 'rougeL_f1': 0.07407407407407408, 'cosine_similarity': 0.90449286}
{'meteor': 0.1822333604722166, 'bertscore_precision': 0.8580958843231201, 'bertscore_recall': 0.8349766731262207, 'bertscore_f1': 0.8463783860206604, 'rouge1_precision': 0.21495327102803738, 'rouge1_recall': 0.3484848484848485, 'rouge1_f1': 0.2658959537572254, 'rouge2_precision': 0.018867924528301886, 'rouge2_recall': 0.03076923076923077, 'rouge2_f1': 0.023391812865497078, 'rougeL_precision': 0.11214953271028037, 'rougeL_recall': 0.18181818181818182, 'rougeL_f1': 0.13872832369942195, 'cosine_similarity': 0.92578435}
{'meteor': 0.01718213058419244, 'bertscore_precision': 0.8545888662338257, 'bertscore_recall': 0.8190829753875732, 'bertscore_f1': 0.8364592790603638, 'rouge1_precision': 0.0, 'rouge1_recall': 0.0, 'rouge1_f1': 0.0, 'rouge2_precision': 0.0, 'rouge2_recall': 0.0, 'rouge2_f1': 0.0, 'rougeL_precision': 0.0, 'rougeL_recall': 0.0, 'rougeL_f1': 0.0, 'cosine_similarity': 0.7112421}
{'meteor': 0.0958098751051576, 'bertscore_precision': 0.8591641187667847, 'bertscore_recall': 0.8063777089118958, 'bertscore_f1': 0.83193439245224, 'rouge1_precision': 0.12643678160919541, 'rouge1_recall': 0.4489795918367347, 'rouge1_f1': 0.19730941704035876, 'rouge2_precision': 0.017341040462427744, 'rouge2_recall': 0.0625, 'rouge2_f1': 0.027149321266968326, 'rougeL_precision': 0.06896551724137931, 'rougeL_recall': 0.24489795918367346, 'rougeL_f1': 0.10762331838565024, 'cosine_similarity': 0.915102}
{'meteor': 0.2457596371882086, 'bertscore_precision': 0.867659866809845, 'bertscore_recall': 0.8542896509170532, 'bertscore_f1': 0.8609228730201721, 'rouge1_precision': 0.32, 'rouge1_recall': 0.42105263157894735, 'rouge1_f1': 0.3636363636363636, 'rouge2_precision': 0.20408163265306123, 'rouge2_recall': 0.2702702702702703, 'rouge2_f1': 0.23255813953488372, 'rougeL_precision': 0.26, 'rougeL_recall': 0.34210526315789475, 'rougeL_f1': 0.29545454545454547, 'cosine_similarity': 0.93719095}
{'meteor': 0.3970125786163522, 'bertscore_precision': 0.9182454943656921, 'bertscore_recall': 0.9235520362854004, 'bertscore_f1': 0.9208911061286926, 'rouge1_precision': 0.46153846153846156, 'rouge1_recall': 0.46153846153846156, 'rouge1_f1': 0.46153846153846156, 'rouge2_precision': 0.25, 'rouge2_recall': 0.25, 'rouge2_f1': 0.25, 'rougeL_precision': 0.38461538461538464, 'rougeL_recall': 0.38461538461538464, 'rougeL_f1': 0.38461538461538464, 'cosine_similarity': 0.9209906}
{'meteor': 0.09036144578313252, 'bertscore_precision': 0.8461426496505737, 'bertscore_recall': 0.8330655097961426, 'bertscore_f1': 0.83955317735672, 'rouge1_precision': 0.14285714285714285, 'rouge1_recall': 0.09523809523809523, 'rouge1_f1': 0.11428571428571427, 'rouge2_precision': 0.0, 'rouge2_recall': 0.0, 'rouge2_f1': 0.0, 'rougeL_precision': 0.07142857142857142, 'rougeL_recall': 0.047619047619047616, 'rougeL_f1': 0.057142857142857134, 'cosine_similarity': 0.85610604}
{'meteor': 0.05479452054794521, 'bertscore_precision': 0.9148775339126587, 'bertscore_recall': 0.8366422057151794, 'bertscore_f1': 0.8740125894546509, 'rouge1_precision': 0.08695652173913043, 'rouge1_recall': 0.7142857142857143, 'rouge1_f1': 0.15503875968992248, 'rouge2_precision': 0.017543859649122806, 'rouge2_recall': 0.15384615384615385, 'rouge2_f1': 0.031496062992125984, 'rougeL_precision': 0.06086956521739131, 'rougeL_recall': 0.5, 'rougeL_f1': 0.10852713178294575, 'cosine_similarity': 0.90558106}
{'meteor': 0.14566184634211848, 'bertscore_precision': 0.8143562078475952, 'bertscore_recall': 0.8036108613014221, 'bertscore_f1': 0.8089478611946106, 'rouge1_precision': 0.19230769230769232, 'rouge1_recall': 0.16129032258064516, 'rouge1_f1': 0.17543859649122806, 'rouge2_precision': 0.025974025974025976, 'rouge2_recall': 0.021739130434782608, 'rouge2_f1': 0.02366863905325444, 'rougeL_precision': 0.10256410256410256, 'rougeL_recall': 0.08602150537634409, 'rougeL_f1': 0.0935672514619883, 'cosine_similarity': 0.9204104}
{'meteor': 0.1366120218579235, 'bertscore_precision': 0.7986984252929688, 'bertscore_recall': 0.8060824275016785, 'bertscore_f1': 0.8023734092712402, 'rouge1_precision': 0.27586206896551724, 'rouge1_recall': 0.10191082802547771, 'rouge1_f1': 0.1488372093023256, 'rouge2_precision': 0.0, 'rouge2_recall': 0.0, 'rouge2_f1': 0.0, 'rougeL_precision': 0.1896551724137931, 'rougeL_recall': 0.07006369426751592, 'rougeL_f1': 0.10232558139534884, 'cosine_similarity': 0.82672346}
{'meteor': 0.3486272341993735, 'bertscore_precision': 0.8552964925765991, 'bertscore_recall': 0.8696146011352539, 'bertscore_f1': 0.8623961806297302, 'rouge1_precision': 0.5714285714285714, 'rouge1_recall': 0.26666666666666666, 'rouge1_f1': 0.36363636363636365, 'rouge2_precision': 0.07407407407407407, 'rouge2_recall': 0.03389830508474576, 'rouge2_f1': 0.046511627906976744, 'rougeL_precision': 0.2857142857142857, 'rougeL_recall': 0.13333333333333333, 'rougeL_f1': 0.18181818181818182, 'cosine_similarity': 0.92859334}
{'meteor': 0.0716065807500154, 'bertscore_precision': 0.8562702536582947, 'bertscore_recall': 0.7877040505409241, 'bertscore_f1': 0.8205572962760925, 'rouge1_precision': 0.10606060606060606, 'rouge1_recall': 0.525, 'rouge1_f1': 0.17647058823529413, 'rouge2_precision': 0.025380710659898477, 'rouge2_recall': 0.1282051282051282, 'rouge2_f1': 0.04237288135593221, 'rougeL_precision': 0.08080808080808081, 'rougeL_recall': 0.4, 'rougeL_f1': 0.13445378151260506, 'cosine_similarity': 0.93727064}
{'meteor': 0.02762430939226519, 'bertscore_precision': 0.8666408061981201, 'bertscore_recall': 0.85285884141922, 'bertscore_f1': 0.8596946001052856, 'rouge1_precision': 0.0, 'rouge1_recall': 0.0, 'rouge1_f1': 0.0, 'rouge2_precision': 0.0, 'rouge2_recall': 0.0, 'rouge2_f1': 0.0, 'rougeL_precision': 0.0, 'rougeL_recall': 0.0, 'rougeL_f1': 0.0, 'cosine_similarity': 0.89905655}
{'meteor': 0.0282818100358423, 'bertscore_precision': 0.8820652961730957, 'bertscore_recall': 0.8130496740341187, 'bertscore_f1': 0.8461525440216064, 'rouge1_precision': 0.02654867256637168, 'rouge1_recall': 0.375, 'rouge1_f1': 0.049586776859504134, 'rouge2_precision': 0.008928571428571428, 'rouge2_recall': 0.14285714285714285, 'rouge2_f1': 0.01680672268907563, 'rougeL_precision': 0.02654867256637168, 'rougeL_recall': 0.375, 'rougeL_f1': 0.049586776859504134, 'cosine_similarity': 0.8427665}
{'meteor': 0.043366527465467396, 'bertscore_precision': 0.8343710899353027, 'bertscore_recall': 0.7863832712173462, 'bertscore_f1': 0.8096667528152466, 'rouge1_precision': 0.054313099041533544, 'rouge1_recall': 0.4358974358974359, 'rouge1_f1': 0.09659090909090909, 'rouge2_precision': 0.0, 'rouge2_recall': 0.0, 'rouge2_f1': 0.0, 'rougeL_precision': 0.038338658146964855, 'rougeL_recall': 0.3076923076923077, 'rougeL_f1': 0.06818181818181818, 'cosine_similarity': 0.85762763}
{'meteor': 0.16098202097450823, 'bertscore_precision': 0.8620086908340454, 'bertscore_recall': 0.8328735828399658, 'bertscore_f1': 0.8471907377243042, 'rouge1_precision': 0.23717948717948717, 'rouge1_recall': 0.4868421052631579, 'rouge1_f1': 0.3189655172413793, 'rouge2_precision': 0.012903225806451613, 'rouge2_recall': 0.02666666666666667, 'rouge2_f1': 0.017391304347826087, 'rougeL_precision': 0.11538461538461539, 'rougeL_recall': 0.23684210526315788, 'rougeL_f1': 0.15517241379310345, 'cosine_similarity': 0.9545944}
{'meteor': 0.0, 'bertscore_precision': 0.8983951807022095, 'bertscore_recall': 0.7974838018417358, 'bertscore_f1': 0.8449371457099915, 'rouge1_precision': 0.0, 'rouge1_recall': 0.0, 'rouge1_f1': 0.0, 'rouge2_precision': 0.0, 'rouge2_recall': 0.0, 'rouge2_f1': 0.0, 'rougeL_precision': 0.0, 'rougeL_recall': 0.0, 'rougeL_f1': 0.0, 'cosine_similarity': 0.8122846}
{'meteor': 0.12100464806624005, 'bertscore_precision': 0.8531209230422974, 'bertscore_recall': 0.8157411813735962, 'bertscore_f1': 0.8340124487876892, 'rouge1_precision': 0.19753086419753085, 'rouge1_recall': 0.4948453608247423, 'rouge1_f1': 0.2823529411764706, 'rouge2_precision': 0.0371900826446281, 'rouge2_recall': 0.09375, 'rouge2_f1': 0.053254437869822494, 'rougeL_precision': 0.09876543209876543, 'rougeL_recall': 0.24742268041237114, 'rougeL_f1': 0.1411764705882353, 'cosine_similarity': 0.9520951}
{'meteor': 0.12987012987012986, 'bertscore_precision': 0.8357186317443848, 'bertscore_recall': 0.8600931167602539, 'bertscore_f1': 0.8477306962013245, 'rouge1_precision': 0.2, 'rouge1_recall': 0.045454545454545456, 'rouge1_f1': 0.07407407407407407, 'rouge2_precision': 0.0, 'rouge2_recall': 0.0, 'rouge2_f1': 0.0, 'rougeL_precision': 0.2, 'rougeL_recall': 0.045454545454545456, 'rougeL_f1': 0.07407407407407407, 'cosine_similarity': 0.86454684}
{'meteor': 0.17369727047146402, 'bertscore_precision': 0.8377805352210999, 'bertscore_recall': 0.8302550315856934, 'bertscore_f1': 0.834000825881958, 'rouge1_precision': 0.3188405797101449, 'rouge1_recall': 0.18487394957983194, 'rouge1_f1': 0.23404255319148937, 'rouge2_precision': 0.058823529411764705, 'rouge2_recall': 0.03389830508474576, 'rouge2_f1': 0.04301075268817204, 'rougeL_precision': 0.15942028985507245, 'rougeL_recall': 0.09243697478991597, 'rougeL_f1': 0.11702127659574468, 'cosine_similarity': 0.9569009}
{'meteor': 0.1694469367658116, 'bertscore_precision': 0.8631970882415771, 'bertscore_recall': 0.8295296430587769, 'bertscore_f1': 0.8460285663604736, 'rouge1_precision': 0.25339366515837103, 'rouge1_recall': 0.5773195876288659, 'rouge1_f1': 0.3522012578616352, 'rouge2_precision': 0.03636363636363636, 'rouge2_recall': 0.08333333333333333, 'rouge2_f1': 0.050632911392405056, 'rougeL_precision': 0.12217194570135746, 'rougeL_recall': 0.27835051546391754, 'rougeL_f1': 0.16981132075471697, 'cosine_similarity': 0.9580815}
{'meteor': 0.023364485981308407, 'bertscore_precision': 0.8401961922645569, 'bertscore_recall': 0.8114343881607056, 'bertscore_f1': 0.8255648016929626, 'rouge1_precision': 0.023255813953488372, 'rouge1_recall': 0.3333333333333333, 'rouge1_f1': 0.04347826086956522, 'rouge2_precision': 0.0, 'rouge2_recall': 0.0, 'rouge2_f1': 0.0, 'rougeL_precision': 0.023255813953488372, 'rougeL_recall': 0.3333333333333333, 'rougeL_f1': 0.04347826086956522, 'cosine_similarity': 0.80780655}
{'meteor': 0.1626016260162602, 'bertscore_precision': 0.8214222192764282, 'bertscore_recall': 0.8462057113647461, 'bertscore_f1': 0.833629846572876, 'rouge1_precision': 0.5714285714285714, 'rouge1_recall': 0.08333333333333333, 'rouge1_f1': 0.14545454545454545, 'rouge2_precision': 0.0, 'rouge2_recall': 0.0, 'rouge2_f1': 0.0, 'rougeL_precision': 0.2857142857142857, 'rougeL_recall': 0.041666666666666664, 'rougeL_f1': 0.07272727272727272, 'cosine_similarity': 0.833909}
{'meteor': 0.03279883381924198, 'bertscore_precision': 0.8627291917800903, 'bertscore_recall': 0.7928377389907837, 'bertscore_f1': 0.8263081908226013, 'rouge1_precision': 0.06040268456375839, 'rouge1_recall': 0.75, 'rouge1_f1': 0.11180124223602485, 'rouge2_precision': 0.02027027027027027, 'rouge2_recall': 0.2727272727272727, 'rouge2_f1': 0.03773584905660377, 'rougeL_precision': 0.053691275167785234, 'rougeL_recall': 0.6666666666666666, 'rougeL_f1': 0.09937888198757763, 'cosine_similarity': 0.8860806}
{'meteor': 0.11512681159420289, 'bertscore_precision': 0.8623563647270203, 'bertscore_recall': 0.8429136276245117, 'bertscore_f1': 0.8525241017341614, 'rouge1_precision': 0.14545454545454545, 'rouge1_recall': 0.4, 'rouge1_f1': 0.21333333333333335, 'rouge2_precision': 0.018518518518518517, 'rouge2_recall': 0.05263157894736842, 'rouge2_f1': 0.0273972602739726, 'rougeL_precision': 0.10909090909090909, 'rougeL_recall': 0.3, 'rougeL_f1': 0.16, 'cosine_similarity': 0.90986}
{'meteor': 0.06568623366523631, 'bertscore_precision': 0.8990145921707153, 'bertscore_recall': 0.8326048254966736, 'bertscore_f1': 0.8645362854003906, 'rouge1_precision': 0.07954545454545454, 'rouge1_recall': 0.5, 'rouge1_f1': 0.1372549019607843, 'rouge2_precision': 0.034482758620689655, 'rouge2_recall': 0.23076923076923078, 'rouge2_f1': 0.05999999999999999, 'rougeL_precision': 0.07954545454545454, 'rougeL_recall': 0.5, 'rougeL_f1': 0.1372549019607843, 'cosine_similarity': 0.9150468}
{'meteor': 0.016366612111292967, 'bertscore_precision': 0.8836902976036072, 'bertscore_recall': 0.7967998385429382, 'bertscore_f1': 0.8379986882209778, 'rouge1_precision': 0.015873015873015872, 'rouge1_recall': 0.3333333333333333, 'rouge1_f1': 0.030303030303030304, 'rouge2_precision': 0.0, 'rouge2_recall': 0.0, 'rouge2_f1': 0.0, 'rougeL_precision': 0.007936507936507936, 'rougeL_recall': 0.16666666666666666, 'rougeL_f1': 0.015151515151515152, 'cosine_similarity': 0.85001326}
{'meteor': 0.03479112763445452, 'bertscore_precision': 0.8753663301467896, 'bertscore_recall': 0.7912132740020752, 'bertscore_f1': 0.8311651349067688, 'rouge1_precision': 0.04950495049504951, 'rouge1_recall': 0.5263157894736842, 'rouge1_f1': 0.09049773755656108, 'rouge2_precision': 0.009950248756218905, 'rouge2_recall': 0.1111111111111111, 'rouge2_f1': 0.018264840182648404, 'rougeL_precision': 0.04950495049504951, 'rougeL_recall': 0.5263157894736842, 'rougeL_f1': 0.09049773755656108, 'cosine_similarity': 0.84695745}
{'meteor': 0.014955134596211367, 'bertscore_precision': 0.8350077271461487, 'bertscore_recall': 0.7990970611572266, 'bertscore_f1': 0.8166578412055969, 'rouge1_precision': 0.019801980198019802, 'rouge1_recall': 0.6666666666666666, 'rouge1_f1': 0.038461538461538464, 'rouge2_precision': 0.0, 'rouge2_recall': 0.0, 'rouge2_f1': 0.0, 'rougeL_precision': 0.009900990099009901, 'rougeL_recall': 0.3333333333333333, 'rougeL_f1': 0.019230769230769232, 'cosine_similarity': 0.68583405}
{'meteor': 0.041666666666666664, 'bertscore_precision': 0.7903492450714111, 'bertscore_recall': 0.7917620539665222, 'bertscore_f1': 0.7910549640655518, 'rouge1_precision': 0.07017543859649122, 'rouge1_recall': 0.1111111111111111, 'rouge1_f1': 0.08602150537634409, 'rouge2_precision': 0.0, 'rouge2_recall': 0.0, 'rouge2_f1': 0.0, 'rougeL_precision': 0.05263157894736842, 'rougeL_recall': 0.08333333333333333, 'rougeL_f1': 0.06451612903225808, 'cosine_similarity': 0.8472393}
{'meteor': 0.008982035928143712, 'bertscore_precision': 0.8443077802658081, 'bertscore_recall': 0.788716197013855, 'bertscore_f1': 0.8155657649040222, 'rouge1_precision': 0.011764705882352941, 'rouge1_recall': 0.6666666666666666, 'rouge1_f1': 0.023121387283236997, 'rouge2_precision': 0.005917159763313609, 'rouge2_recall': 0.5, 'rouge2_f1': 0.011695906432748537, 'rougeL_precision': 0.011764705882352941, 'rougeL_recall': 0.6666666666666666, 'rougeL_f1': 0.023121387283236997, 'cosine_similarity': 0.75040317}
{'meteor': 0.03735990037359899, 'bertscore_precision': 0.8436182737350464, 'bertscore_recall': 0.8167840242385864, 'bertscore_f1': 0.8299843668937683, 'rouge1_precision': 0.0625, 'rouge1_recall': 0.5, 'rouge1_f1': 0.1111111111111111, 'rouge2_precision': 0.0, 'rouge2_recall': 0.0, 'rouge2_f1': 0.0, 'rougeL_precision': 0.05, 'rougeL_recall': 0.4, 'rougeL_f1': 0.0888888888888889, 'cosine_similarity': 0.886792}
{'meteor': 0.11224489795918367, 'bertscore_precision': 0.841771125793457, 'bertscore_recall': 0.8251895904541016, 'bertscore_f1': 0.8333979249000549, 'rouge1_precision': 0.25, 'rouge1_recall': 0.13580246913580246, 'rouge1_f1': 0.176, 'rouge2_precision': 0.046511627906976744, 'rouge2_recall': 0.025, 'rouge2_f1': 0.032520325203252036, 'rougeL_precision': 0.1590909090909091, 'rougeL_recall': 0.08641975308641975, 'rougeL_f1': 0.112, 'cosine_similarity': 0.916926}
